mount_code,명산_소재지,명산_높이,ㅁ,난이도,특징_및_선정_이유,교통정보
427901901,"강원도 화천군 간동면ㆍ하남면, 춘천시 사북면",877.8,산행시간 , 중급,"파로호, 춘천호, 소양호 등과 연접해 있으며 산림과 기암괴석이 어우러져 경관이 아름다우며 조망이 좋은 점 등을 고려하여 선정, 성불사터가 있으며 광바위, 주전자바위, 바둑바위 등 갖가지 전설을 간직한 실물을 닮은 바위가 유명", 춘천이 기점이다. 버스 운행 횟수가 적으므로 택시를 이용해도 되나 35분 정도 걸린다. - 춘천 후평동→고성2리 양통삼거리 1일 5회 운행 - 고성2리 양통삼거리→춘천 1일 5회 운행 - 춘천 37번 시내버스→고탄 1일 6회 운행 - 화천 시내버스→삼화리 경유 거례리 1일 4회 운행춘천에서 5번 국도로 춘천댐-407번 지방도-고성리에서 403번 지방도
478202401,"경상북도 청도군 운문면, 경상남도 밀양시 산내면",1195.1,산행시간 ,초급,"구연동(臼淵洞), 얼음골이라 부르는 동학(洞壑), 해바위(景岩) 등 천태만상의 기암괴석이 계곡과 어우러져 경관이 수려하고 군립공원으로 지정(1983년)된 점 등을 고려하여 선정, 보물 제835호 대웅전, 제678호 삼층석탑, 제193호 석등, 제316호 원응국사비, 제317호 석조여래좌상 등 각종 문화유적이 있는 운문사가 있음. 석남사 경내에 있는 4백년의 수령을 자랑하는 처진 소나무(반송 : 천연기념물 제180호)가 유명"," 기점은 밀양이다. 밀양 시외버스터미널에서 남명리 경유 석남사행 시외버스가 12회 있다. 밀양으로는 대구 남부터미널에서 11회, 부산 서부터미널에서 40분 간격으로 버스가 다닌다. KTX는 5회, 무궁화와 통일호 열차는 10회 선다. 울산이나 언양 방면에서는 일단 석남사로 간 다음 밀양에서 온 시외버스를 타면 된다. ①경부고속국도 언양IC→산내 방면 24번 국도나 ②중앙고속국도 산외IC→산내 방면 24번 국도"
416502601,"경기도 가평군 하면, 포천시 화현면",934.7,산행시간 ,초급,"주봉인 망경대를 둘러싼 경관이 경기 소금강이라고 불리울 만큼 뛰어난 점 등을 고려하여 선정, 천년고찰인 현등사 및 백년폭포, 오랑캐소, 눈썹바위, 코끼리바위, 망경대, 무우폭포, 큰골내치기암벽, 노채애기소 등 운악8경이 유명"," 현리행 버스는 서울 상봉동터미널에서 광릉내와 청평 경유를 합해 11회, 청량리에서 1시간 간격(1330번 좌석)으로 있다. 현리에서는 상판리행 군내버스(11회)를 타고 현등사 입구에서 내린다. 운주사쪽은 광릉내에서 14회 있는 일동행 군내버스를 이용, 화현리에서 하차한다. 동쪽으로 입산할 경우에는 경춘(46번)국도로 가다 청평에서 37번 국도로 갈아타고 서쪽을 들머리로 한다면 퇴계원에서 47번 국도를 탄다. "
457202301,"전라북도 진안군 주천면, 부귀면, 정천면, 완주군 동상면",1125.8,산행시간 ,초급,"운일암(雲日岩)·반일암(半日岩)으로 유명한 대불천(大佛川) 계곡이 있으며, 물이 맑고 암벽과 숲으로 둘러싸여 경관이 아름답고 자연휴양림이 있는 점 등을 고려하여 선정, 북두칠성의 전설이 담겨있는 `칠성대'와 조선시대 송익필의 전설이 얽혀 있는 `오성대'가 유명","기점은 진안이다. 진안에서 내처사동으로 가는 버스는 하루 7회 있지만 운장산휴게소까지는 버스는 없다. 운일암반일암행은 1시간 간격으로 다닌다. 진안행 버스는 서울 강남터미널과 부산 사상터미널에서 4회씩 있다. 전주에서는 10분, 대구에서는 30분, 대전에서는 한 시간 간격으로 다닌다. ①대전통영간고속국도 금산IC에서 금산읍으로 나와 장수 방면 13번 국도→남이면 매곡리에서 725번 지방도→주천면소에서 55번 지국도를 타고 내처사동으로 간다. ②정수암을 들머리로 할 때는 13번 국도로 안천면까지 가서 진안 방면 20번 국도로 갈아탄 뒤 부귀면 봉암리에서 정수사 진입로로 접어든다. "
431503501,"충청북도 제천시 한수면, 덕산면",1095.3,산행시간 ,초급,"산세가 험준하고 기암이 어우러져 예로부터 신령스런 산으로 여겨졌으며 송계 8경과 용하 9곡이 있고 국립공원으로 지정(1984년)된 점 등을 고려하여 선정, 신라말 마의태자와 덕주공주가 마주보고 망국의 한을 달래고 있다는 미륵사지의 석불입상, 덕주사의 마애불 및 덕주산성 등이 유명", 기점은 충주이다. 송계방면 시내버스(충주교통(☎043-845-5176)이용.  첫차 07:15 막차 18:35. 40분~1시간 간격 운행. 1시간 소요. 충주행 막차 18:00 전후① 중부내륙고속국도 연풍IC-수안보 방면-덕주골 ② 중앙고속국도 단양IC-송계-덕주골
468102301,"전라남도 영암군 영암읍ㆍ군서면ㆍ학산면, 강진군 성전면",810.7,산행시간 ,초급,"경관이 아름다우며 난대림과 온대림이 혼생하여 생태적 가치가 크고 국립공원으로 지정(1988년)된 점 등을 고려하여 선정, 천황봉을 중심으로 무위사 극락보전(국보 제13호), 도갑사 해탈문(국보 제50호)가 있음. 구정봉 밑 용암사터 근처에는 우리나라에서 가장 높은 곳에 위치한 국보 제144호인 마애여래좌상이 유명"," 기점은 영암이다. 하루 11회 있는 호남선 KTX나 9회 있는 열차를 이용하여 광주에 도착, 15분 간격으로 다니는 해남행을 타고 영암에서 내린다. 열차로 목포까지 가 버스를 타도 된다. 영암→천황사: 하루 5회 운행  성전터미널→경포대:  하루 6회 운행  영암→도갑사: 하루 2회 운행    목포→영암: 1시간 간격으로 운행 ①서해안고속국도 목포IC→영암 방면 2번 국도→학산면에서 819번 지방도→월출산②호남고속국도 광산IC→나주 방면 13번 국도 ③호남고속국도 순천IC→여수 방면 17번 국도→순천공설운동장 옆에서 벌교 방면 2번 국도→강진군 성전에서 영암 방면 13번 국도"
468102301,"경기도 가평군 설악면, 양평군 옥천면",864,산행시간 , 초급,"능선이 완만하고 부드러우며, 수량이 풍부한 계곡과 기암괴석 및 울창한 숲이 어우러져 경관이 아름다운 점 등을 고려하여 선정, 신라 법흥왕 27년(540년)에 인도에서 불법을 우리나라에 들여온 마라가미 스님에게 법흥왕이 하사한 사찰인 현등사가 유명. 자연휴양림이 있음"," 상봉터미널에서 청평과 설악을 거쳐 하루 6회 다니는 유명산행 버스를 이용한다. 6번국도를 타고가다 양평읍 조금 못미쳐 옥천에서 좌회전, 37번 국도를 타고 선어치고개를 넘어간다. "
422305301,"강원도 삼척시 가곡면ㆍ원덕읍, 경상북도 울진군 북면",999.7,산행시간 ,초급,"아름다운 여러 계곡들을 끼고 있어 계곡탐험코스로 적합하며, 산림이 울창하고 천연노천온천인 덕구온천과 용소골의 폭포와 소가 많은 등 경관이 아름다운 점을 고려하여 선정, 울진조씨가 매사냥을 하다가 잃어버린 매를 이 산에서 찾고는 산 이름을 응봉이라 한 뒤 근처에 부모의 묘자리를 쓰자 집안이 번성하였다는 전설이 전해지고 있음. 정상에서 멀리 백암산·통고산·함백산·태백산을 조망할 수 있는 곳으로 유명"," 온정리 기점은 울진, 덕풍리 기점은 태백이다. 울진→덕구온천 : 1일 15회 운행,  태백→풍곡(덕풍리 입구) : 1일 4회 운행   중앙고속국도 영주IC-봉화 방면 36번 국도-울진에서 7번 국도-부구에서 917번 지방도-덕구온천이다. 용소골은 중부지방의 경우 영동고속국도-삼척에서 7번 국도-원덕에서 416번 지방도-풍곡이다. 남부지방에서는 중앙고속국도 제천IC-제천 방면 38번 국도-태백에서 416번 지방도-풍곡이다. "
457402601,"전라북도 장수군 장수읍, 계남면",1237.4,산행시간 ,초급,"덕산계곡을 비롯한 크고 작은 계곡과 윗용소, 아랫용소 등 연못 및 기암괴석이 산림과 어우러져 군립공원(1986년)으로 지정된 점 등을 고려하여 선정, 산등에서 동쪽 능선으로 펼쳐진 광활한 갈대밭과 덕산용소계곡이 유명","기점은 장수다. 장수에서 덕산리 행 버스가 08:35, 16:30 두 차례  운행, 택시 이용시 요금은 1만원 안팎이다. 무령고개로 가는 대중교통편은 없으므로 고개 아래마을인 괴목이나 대곡리까지 간 다음 고개까지는 걸어가야 한다. 계남면에서 괴목까지는 하루 6회 운행 군내버스가 다닌다. 대곡리까지는 장계면에서 하루 4회 버스가 다닌다. 대전통영간 고속국도 장수IC에서 나와 19번 국도를 타고 장수읍내로 들어와 742번 지방도와 만나는 교차로에서 왼편으로 들어서면 산행들머리인 덕산리 법년동에 닿는다. 법년동을 지나 중재에 이르면 743번 지방도로와 만나는데 사거리에서 왼편으로 가면 무령고개가 나온다."
482704101,"경상남도 밀양시 단장면ㆍ산내면, 울산광역시 울주군 상북면",1119.1,산행시간 ,초급,"산세가 부드러우면서도 정상 일대에는 거대한 암벽을 갖추고 있어 경관이 아름다우며 우리나라에서 가장 넓은 억새밭인 사자평이 있는 점 등을 고려하여 선정, 삼복 더위에 얼음이 어는 천연기념물 제224호 얼음골이 있음. 신라 진덕여왕때 창건하고 서산대사가 의병을 모집한 곳인 표충사가 유명","기점은 밀양이다. 시외버스터미널에서 표충사행 직행이 30분 간격으로 운행한다. 밀양으로는 경부선 KTX가 7회, 일반열차는 26회(서울발 기준) 다닌다. 2006년 중앙고속국도 대구∼부산 구간이 개통되면서 교통이 아주 편리해졌다. ①북밀양IC로 나와 언양 방면 24번 국도→금곡리에서 1077번 지방도를 타면 된다. ②경부고속국도가 편리한 경우에는 언양IC→석남사 방면 24번 국도→금곡리에서 1077번 지방도다. ③얼음골로 갈 경우 24번 국도변의 남명리 1킬로미터 전방에서 좌회전한다. 4.배내골은 석남터널 오름길의 급커브에서 69번 지국도로 들어서 배내고개를 넘어간다. "
457301901,전라북도 무주군 적상면,1030.6,산행시간 ,초급,"가을에 마치 온 산이 빨간 치마를 입은 여인네의 모습과 같다 하여 이름이 붙여질 정도로 경관이 뛰어나며 덕유산 국립공원구역인 점 등을 고려하여 선정, 고려 공민왕 23년(1374) 최영 장군이 탐라를 토벌한 후 귀경길에 이 곳을 지나다가 산의 형세가 요새로서 적지임을 알고 왕에게 건의하여 축성된 적상산성(사적 제146호)과 안국사 등이 유명","기점은 무주다. 전주, 장계, 안천, 부남행 버스가 모두 적상을 지나는데 장계행의 경우 28회가 있다. 무주행은 경부선 연계편이 좋으니 대전에서는 54회, 영동에서는 32회나 다닌다. 서울 남부터미널에서는 고속버스가 5회 다니며 대구, 광주, 청주에서도 버스가 있다. ①대전통영고속국도 무주IC에서 37번 국도로 빠지면 바로 적상이다. ②안국사까지 차로 갈 경우에는 무주읍에서 727번 지방도를 이용, 괴목에서 오른쪽 진입로로 접어든다. "
428104601,"강원도 양양군 서면, 인제군 인제읍ㆍ기린면",1426,산행시간 ,초급,"원시림이 울창하고 모데미풀 등이 자생하는 등 생태적 가치가 커 유네스코에서 생물권보존구역으로 지정하고, 산림유전자원보호림으로 관리되고 있는 점 등을 고려하여 선정. 특히 제1회 아름다운 숲 전국대회에서 보전되어야 할 숲으로 선정. 12담 구곡으로 불리는 오색약수터 및 주전골 성국사터에 있는 보물 제497호인 양양 오색리 삼층석탑이 있음", 기점은 양양이다. 양양→오색: 시내외버스(한계령 경유) 1일 15회 운행      영동고속국도 현남IC→양양 방면 7번 국도→양양 초입 삼거리에서 오색방면 44번 국도
461502801,전라남도 순천시 승주읍ㆍ송광면,887.3,산행시간 ,초급,"예로부터 소강남(小江南)이라 부른 명산으로 깊은 계곡과 울창한 숲·폭포·약수 등 자연경관이 아름답고, 불교 사적지가 많으며, 도립공원으로 지정(1979년)된 점 등을 고려하여 선정, 목조삼존불감(국보 제42호), 고려고종제서(高麗高宗制書 : 국보 제43호), 송광사국사전(국보 제56호) 등 많은 국보를 보유한 송광사와 곱향나무(천연기념물 제88호)가 유명"," 기점 순천은 철로교차점이니 열차를 이용하면 좋다. 용산발 전라선 열차가 13회, 광주발 경전선은 7회, 부산 부전발은 4회, 진주에서 순천을 거쳐 용산으로 가는 야간열차가 있다.  순천→선암사 : 1번, 16번, 100번 버스 05:50∼22:30까지 수시로 운행 순천→송광사 : 06:20∼20:20까지 40분 간격 운행송광사행 버스는 광주종합터미널에도 있다.  광주→송광사 : 1일 9회 운행 ①송광사로 가려면 호남고속국도 주암IC로 나와 벌교 방면 27번 국도. ②선암사로 갈 때는 승주IC 22번 국도에서 순천쪽으로 1킬로미터쯤 가다 만나는 삼거리에서 857번 지방도로 접어든다. "
477502301,"경상북도 청송군 청송읍ㆍ부동면, 영덕군 지품면ㆍ달산면",722.1,산행시간 ,초급,"석병산으로 불리울 만큼 기암괴봉과 석벽이 병풍처럼 둘러서 경관이 아름다우며 국립공원으로 지정(1976년)된 점 등을 고려하여 선정, 대전사(大典寺), 주왕암이 있음. 주왕굴을 중심으로 남아있는 자하성의 잔해는 주왕과 고려군의 싸움의 전설이 깃들여 있는 곳으로 유명","동서울터미널과 부산 동부터미널, 안동 시외버스터미널에서 직행버스가 5회씩 있다. 대구에서 40분 간격으로 운행하는 청송행을 이용할 수도 있다. 중앙고속국도 서안동IC→청송 방면 34번 국도→진보에서 포항 방면 31번 국도→청운리에서 914번 지방도"
472803901,경상북도 문경시 문경읍,1108.4,산행시간 , 중급,"소백산맥의 중심을 이루고 문경새재 등 역사적 전설이 있으며, 여궁폭포와 파랑폭포 등 경관이 아름답고, 월악산 국립공원구역인 점 등을 고려하여 선정, 야생화, 오색단풍, 산죽밭이 유명하며, 조선조 문경현의 진산으로 문경 1, 2, 3관문이 있음",기점은 점촌에 있는 문경시외버스터미널이다. 새재행 버스가 18회 있다. 문경읍내로 가는 버스는 더 많다.중부내륙고속국도 문경새재IC-문경읍 방면 3번 국도
488605302,"전라북도 남원시, 전라남도 구례군, 경상남도 하동군ㆍ산청군ㆍ함양군",1915.4,산행시간 ,초급,"신라 5악중 남악으로 남한 내륙의 최고봉인 천왕봉(1,915m)을 주봉으로 노고단(1,507m), 반야봉(1,751m) 등 동서로 100여리의 거대한 산악군을 이뤄 `지리산 12동천'을 형성하는 등 경관이 뛰어나고 우리나라 최대의 자연생태계 보고이며 국립공원 제1호로 지정(1967년)된 점 등을 고려하여 선정, 어리석은 사람이 머물면 지혜로운 사람으로 달라진다고 한데서 산이름이 유래.화엄사, 천은사, 연곡사, 쌍계사 등이 유명","기점은 구례, 진주, 함양이다. 구례에서 화엄사행 버스는 수시로 있으며 쌍계사행은 13회, 성삼재행은 8회 있다. 진주에서 중산리행은 16회, 함양에서 백무동행은 18회 있다. 구례는 하루 13회(용산발 기준) 다니는 전라선 열차를 이용하는 것이 좋으며 진주나 함양으로는 버스가 편하다. 진주는 서울 남부터미널에서 우등버스가 30분 간격(심야 3회), 부산 노포동터미널에서 20분 간격, 대구 서부정류장에서 45분 간격, 대전 동부터미널에서 한 시간 간격으로 다닌다. 인천, 청주, 울산, 전주, 광주, 여수에서도 버스가 있다. 함양으로는 동서울터미널에서 12회(심야 2회), 남부터미널에서 8회 운행한다. 부산에서는 15분, 대구에서는 30분 간격으로 다니며 인천, 수원, 광주, 전주에서도 버스가 있다. 호남고속국도 전주IC를 빠져나와 17번→19번 국도를 이용하면 남원을 거쳐 구례에 이른다. 남해고속국도를 이용할 경우 하동IC에서 19번 국도로 갈아타고 구례로 온다. 대구쪽에서는 88올림픽고속국도 지리산IC로 나와 산내, 마천, 백무동, 성삼재로 갈 수 있다. 동부지리산은 대전-통영간 고속국도 산청IC에서 59번→20번 국도를 타면 금방 중산리다. 단성IC에서 20번 국도를 타도 된다."
482202301,경상남도 통영시 사량면,399.3,산행시간 ,초급,"한려수도의 빼어난 경관과 조화를 이루고 특히 불모산, 가마봉, 향봉, 옥녀봉 등 산 정상부의 바위산이 기암괴석을 형성하고 조망이 좋은 점 등을 고려하여 선정,`지리산이 바라 보이는 산'이란 뜻에서 산이름이 유래하였으며, 현지에서는 지리산이라고도 불리워지고 있음. 다도해의 섬을 조망할 수 있으며 기묘한 바위 능선이 특히 유명","기점은 통영이다. 도산 가오치선착장에서 여객선을 타고 간다. 고성 용암포, 삼천포여객터미널에도 사량도 가는 배가 있다.통영→사량도 금평리 : 카페리 여객선이 1일 6회 운행(동계시 5회 운행), 차량 수송 가능.  대전통영고속국도-통영시-도산삼거리-우회전-가오치선착장"
468001701,"전라남도 장흥군 관산읍, 대덕읍",724.3,산행시간 ,초급,"호남의 5대 명산으로 꼽을 만큼 경관이 아름다우며 조망이 좋고 도립공원으로 지정(1998년)된 점 등을 고려하여 선정, 신라시대에 세워진 천관사와 동백숲이유명하고, 자연휴양림이 있음.","기점은 장흥이다. 관산 경유 회진행이 30분 간격으로 다닌다. 장흥행 고속버스는 서울 강남터미널에서 4회 있다. 직통버스가 이렇게 드물므로 일단 광주까지 가 갈아타는 것도 방법이다. 광주에서는 장흥행이 57회 있다. 부산에서 장흥행은 20회, 여수에서는 38회(순천 경유), 목포에서는 29회 있다.북쪽에서 갈 때는 ①호남고속국도 광산IC→나주 방면 13번 국도→영산포에서 장흥 방면 23번 국도나 ②서해안고속국도로 목포IC→강진 방면 2번 국도→장흥읍에서 관산 방면 23번 국도. ③동쪽에서 갈 때는 호남고속국도로 순천IC→벌교 방면 2번 국도→장흥읍에서 관산 방면 23번 국도다."
413602201,"경기도 남양주시 화도읍, 오남읍",810.3,산행시간 ,초급,"산꼭대기를 중심으로 능선이 사방에 뻗어있어 어느 지점에서나 정상을 볼수 있는 특이한 산세와 식물상이 풍부하여 식물관찰 산행지로 이름나 있는 점 등을 고려하여 선정, 산 남쪽에 천마산스키장이 있음", 마석행 버스는 청량리에서 셀 수 없이 많다. 한 시간 간격으로 다니는 경춘선 열차를 이용해도 된다.경춘(46번)국도를 이용한다. 신국도에는 평내와 마석 나들목이 있다. 
483302101,"경상남도 양산시 하북면, 상북면",920.2,산행시간 ,초급,"금강산의 축소판이라고 불릴 정도로 경관이 뛰어나고, 특히 산정상부에 드넓은 초원과 산지습지가 발달하여 끈끈이주걱 등 희귀식물과 수서곤충이 서식하는 등 생태적 가치가 높은 점을 고려하여 선정, 봄에는 진달래와 철쭉, 가을에는 능선의 억새가 장관을 이루며, 원효대사가 창건했다는 내원사가 있음.","기점은 부산이다. 부산지하철 명륜동역이나 노포동터미널에서 언양행 12번버스를 탄 뒤 홍룡사계곡은 대석리, 내원사계곡은 용연삼거리에서 하차, 택시를 탄다. 웅상읍쪽으로 가는 버스는 2000번이다. 웅상읍은 양산시외버스터미널에서는 11회 운행하는 57번 버스도 된다. 경부고속도로 양산IC→통도사 방면 35번 국도→1028번 지방도→용연삼거리에서 우회전→내원사 웅상읍쪽은 경부고속도로 구서IC→금정구청 앞에서 울산 방면 7번 국도"
437403501,"충청북도 영동군 양산면, 충청남도 금산군 제원면",714.3,산행시간 , 고급,"충북의 설악산으로 불려질 만큼 경관이 아름다운 점 등을 고려하여 선정, 고려시대 대각국사 의천이 창건한 영국사와 수령이 약 500년 된 은행나무(천연기념물 제223호), 3층석탑(보물 제533호), 원각국사비(보물 제534호) 등이 유명", 기점은 영동이다. 영동- 천태산 06:20~19:10 1일 6회 시내버스(☎043-742-3971) 운행. 50분소요. 천태산에서 영동행 막차 19:50. 신안사-금산 1일 3회(막차 20:20)① 경부고속국도 옥천IC-이원 501번 도로② 경부고속국도 황간IC-영동읍 19번 도로-누교리주차장
479203401,"경상북도 봉화군 명호면ㆍ재산면, 안동시 도산면ㆍ예안면",869.7,산행시간 , 고급,"산세는 크지 않으나 연이어 솟는 바위 봉우리와 기암절벽이 어우러져 예로부터 소금강으로 꼽힐 만큼 산세가 수려하고, 도립공원으로 지정(1982년)된 점 등을 고려하여 선정, 원효대사가 창건한 유리보전, 신라시대의외청량사, 최치원의 유적지인 고운대와 독서당, 공민왕이 홍건적의 난을 피해 은신한 오마대(五馬臺)와 청량산성, 김생이 글씨를 공부하던 김생굴, 퇴계 이황이 수도하며 성리학을 집대성한 오산당(청량정사) 등 역사적 유적지로 유명"," 북쪽에서는 봉화, 남쪽에서는 안동이 기점이다.  - 봉화→청량산 : 1일 4회 운행   - 안동→청량산 : 1일 6회 운행  중앙고속국도 풍기 혹은 남안동 IC-36번 후 35번 국도 혹은 5번 후 35번 국도 "
467101801,"전라남도 담양군 용면, 전라북도 순창군 복흥면",731.2,산행시간 ,초급,"울창한 산림과 담양호가 어우려져 경관이 아름다우며 추월난이 자생하는 점 등을 고려하여 선정, 산 정상에서 65m 정도 아래 지점에 있는 보리암(菩提庵)과 전라북도 순창을 경계로 한 산록에 있는 용추사가 유명","기점은 담양이다. 추월산 아래 담양호반을 지나 가마골 용연까지 오가는 버스가 오전 6시 30분부터 오후 7시 20분까지 하루 12회, 용면 가마골까지는 오후 8시까지 운행한다.88올림픽고속국도 담양IC-정읍 방면 29번 국도-용면 삼거리-월계리 추월산 입구 주차장"
418203901,"경기도 남양주시 수동면, 가평군 상면",887.1,산행시간 ,초급,"소나무와 잣나무 장령림이 울창한 숲을 이루고 단애가 형성되어 있으며, 산 정상에서 북으로는 운악산, 명지산, 화악산이 보이고, 동남쪽으로 청평호가 보이는 등 조망이 뛰어난 점을 고려하여 선정, 가평 7경의 하나인 축령백림과 남이장군의 전설이 깃든 남이바위, 수리바위 축령백림 등이 유명. 자연휴양림이 있음.", 마석행 좌석버스는 청량리 조령약국 앞과 잠실역 7번출구에서  5분 간격으로 있다. 경춘선 열차는 한 시간 간격으로 7회. 마석에서 축령산자연휴양림으로는 버스가 10회씩 다닌다. 경춘국도 화도읍과 가평군 경계를 지나자마자 죄회전해 수동계곡으로 들어가 수동면 내방리의 축령산자연휴양림을 찾아간다. 행현리로 갈 경우에는 청평검문소에서 좌회전한다. 
421302401,"강원도 원주시, 횡성군, 영월군",1282,산행시간 ,초급,"주봉인 비로봉을 중심으로 남대봉 (1,181m)과 매화산(1,085m) 등 1천여 미터의 고봉들이 연이어 있어 경관이 아름다우며 곳곳에 산성과 사찰, 사적지들이 널리 산재해 있고 국립공원으로 지정(1984년)된 점 등을 고려하여 선정, 구룡계곡, 부곡계곡, 금대계곡 등과 신선대, 구룡소, 세렴폭포, 상원사 등이 있음. 사계절별로 봄 진달래와 철쭉, 여름 구룡사의 울창한 숲과 깨끗한 물, 가을의 단풍, 겨울 설경이 유명"," 기점은 원주역이다. 구룡사행 41번 시내버스는 25분 간격으로, 황골행 81·82번은 18회 다닌다. 영원골 입구 금대리행 21번은 30분 간격으로 다니는데 이 중 5편이 상원골 입구 신림면까지 간다. 부곡으로 가려면 시외버스터미널 근처에서 5회 있는 62-1번을 이용한다. 원주로 가는 버스는 동서울터미널에서 75회, 상봉터미널에서 28회 있다. 강원도 이외의 도시로는 부산, 대구, 울산, 포항, 안동, 영주, 상주, 구미, 인천, 부천, 성남, 안산, 의정부, 평택, 고양, 광명, 용인, 대전, 청주, 충주, 제천, 전주에서 버스가 있다. 중앙선 열차는 11회 운행한다. ①구룡사쪽은 영동고속국도 새말IC→원주 방면 42번 국도→학곡리에서 구룡사 방면이고 ②부곡쪽은 42번 국도 안흥 방면으로 가다가 안흥에서 411번 지방도. ③황골쪽이나 영원사쪽은 중앙고속국도 남원주IC, 상원골쪽은 신림IC로 나온다."
447902001,"충청남도 청양군 대치면, 정산면, 장평면",559.7,산행시간 ,초급,"백운동 계곡 등 경관이 아름다우며 도립공원으로 지정(1973년)된 점 등을 고려하여 선정, 계곡은 깊고 급하며 지천과 계곡을 싸고 돌아 7곳에 명당이 생겼다는 데서 산이름이 유래. 신라 문성왕 때 보조(普照) 승려가 창건한 장곡사(長谷寺)에 있는 철조약사여래좌상(보물 제174호) 등이 유명"," 기점은 청양이다. 장곡사행 버스가 8회 운행한다. 청양으로는 동서울터미널에서 7회, 남부터미널에서 8회 버스가 있다. 충청남도 외의 도시로는 인천, 안양, 군산에서 버스편이 있다. 한치고개를 들머리로 할 경우에는 대전에서 40회 있는 청양행을 이용, 고개에서 내린다. 서해안고속국도  대천IC→청양 방면 36번 국도(장곡사로 갈 경우 대치면에서 645번 지방도로 갈아탐) 논산천안고속국도 공주IC→청양 방면 36번 국도"
421902201,"강원도 태백시, 경상북도 봉화군 석포면",1566.7,산행시간 , 중급,"예로부터 삼한의 명산이라 불리웠으며 산 정상에는 고산 식물이 자생하고 겨울 흰 눈으로 덮인 주목군락의 설경 등 경관이 뛰어나며 도립공원으로 지정(1989년)된 점 등을 고려하여 선정, 삼국사기에 따르면 산 정상에 있는 천제단에서 왕이 친히 천제를 올렸다는 기록이 있음. 망경사, 백단사 등이 유명","기점은 태백시다. 태백역과 시외버스터미널이 있는 황지에서 당골행 버스가 30분에서 1시간 간격으로 있다. 태백으로는 서울 청량리발 태백선 열차가 9회, 경부·경북·영동선 경유 부산발, 중앙·영동선으로 가는 부전발과 동대구발, 호남·충북·태백선을 타는 광주발 열차가 다닌다. 겨울에는 영동선 눈꽃열차가 추가된다. 동서울터미널에서 고속버스는 17회(심야 1회), 직통은 15회, 직행은 11회 있다. 강원도 이외의 도시로는 대구, 포항, 안동, 인천, 수원, 성남, 안산, 의정부, 대전에서 버스가 다닌다. ①중앙고속국도 제천IC→제천 방면 38번 신국도. 이 신국도가 완공되는 2007년 6월 이후에는 접근이 한결 수월해질 것이다. ②영동-동해고속국도로 끝까지 간 뒤 동해에서 38번 국도를 타고 내려오는 방법도 있으며 ③동해안 남부지역에서는 7번 국도를 따라가다 원덕에서 416번-427번 지방도를 탈 수도 있다. "
427504901,"강원도 영월군 영월읍, 충청북도 단양군 영춘면",1027.5,산행시간 ,초급,"경관이 아름답고 고구려 시대에 쌓았던 토성인 태화산성 등 역사적 유적이 있고, 고씨동굴(高氏洞窟 : 천연기념물 제219호) 등이 소재하고 있는 점 등을 고려하여 선정"," 기점은 영월이다. 영월→영춘: 1일 6회 운행  영월→흥월, 팔괴리: 1일 4회 운행  중앙고속국도 서제천IC→제천 방면 5번 국도→영월 방면 38번 국도-영월에서 88번 지방도-태화산"
271401201,"경상북도 군위군 부계면, 영천시 신녕면, 대구광역시 동구",1192.3,산행시간 , 중급,"비로봉(毘盧峰)을 중심으로 하여 동·서로 16km에 걸친 능선 경관이 아름다우며 대도시 근교에서는 가장 높은 산으로 도시민에게 휴식처를 제공하고 도립공원으로 지정(1980년)된 점 등을 고려하여 선정, 동화사(桐華寺), 은해사(銀海寺), 부인사(符仁寺), 송림사(松林寺), 관암사(冠岩寺) 등 불교문화의 성지로 유명",기점은 대구다. 대구시내버스를 이용한다. 동화사행은 공평네거리 한일극장 앞에서 105번(좌석)을 이용하면 50분 정도 걸린다. 갓바위쪽은 대구역 앞에서 104번(좌석)을 이용하면 30분 정도 걸린다. 대구시내버스조합 ☎053-474-1124~5경부고속도로 북대구IC-미대동 방향 직진-동화사 
427206501,강원도 홍천군 서면,328.2,산행시간 ,초급,"산은 나지막하고 규모도 작으나 여덟개의 바위봉이 팔짱 낀 8형제처럼 이여져 있고 홍천강과 연접하여 경관이 아름다운 점 등을 고려하여 선정, 국민관광지로 지정되어 있음"," 홍천에도 버스가 있지만 춘천 기점이 편하다. 반곡(서면)행 버스를 타고가다 어유포리에서 내린다.  - 춘천→어유포리 : 30분 간격 운행 설악산 가는 44번 국도를 따르다 단월 나들목에서 비발디파크로 향한다. 그 입구를 지나 3km쯤 가면 돌고개 정상 삼거리인데 여기서는 오른쪽길, 반곡으로 향한다. "
